Gm28239	1	22237849	22238295
Rims1	1	22286251	22805994
Gm26866	1	22740764	22741565
Gm7761	1	22984863	22987125
4933415F23Rik	1	23100473	23102253
Gm20954	1	23345956	23346599
Ogfrl1	1	23366424	23397772
Gm7784	1	23479539	23480527
B3gat2	1	23761753	23849158
Smap1	1	23844846	23922317
Sdhaf4	1	23995939	24005656
Fam135a	1	24011093	24100341
Gm26607	1	24125275	24126141
Col9a1	1	24177610	24252684
Col19a1	1	24261890	24587472
Tubb4b-ps2	1	24594087	24595423
Gm28439	1	24611535	24612410
Gm10222	1	24612407	24612700
Gm28438	1	24612775	24613119
Gm28437	1	24613189	24613971
Gm10925	1	24613974	24614651
Gm28661	1	24614885	24615565
Gm29216	1	24615706	24616197
Lmbrd1	1	24678630	24766301
Gm28594	1	24910461	24911659
Gm9443	1	25011941	25012756
Adgrb3	1	25067476	25829707
Gm15702	1	25223730	25224173
Gm29214	1	25614946	25615515
Gm18443	1	25996604	25997159
Gm19123	1	26466236	26466886
4931408C20Rik	1	26681814	26687460
Gm19641	1	27336352	27336768
Gm18776	1	27900419	27901072
Gm19028	1	27989910	27991782
Gm7846	1	28580499	28580772
Gm597	1	28776117	28780252
Gm5697	1	28800240	28802721
Gm6462	1	28938036	28938339
Gm18033	1	29219700	29220249
Gm5525	1	29484604	29485915
Gm7858	1	29930094	29930715
Gm6473	1	30769687	30771815
Gm2914	1	30794548	30794875
Phf3	1	30802339	30873921
Ptp4a1	1	30940302	30949770
Gm5698	1	30977244	30977967
Gm9458	1	30986226	30986952
Gm5699	1	30998184	30998906
4931428L18Rik	1	31135226	31222684
Gm7893	1	31164549	31164773
Lgsn	1	31176401	31204725
Pih1d3	1	31222838	31224288
Gm4850	1	31267326	31267884
Gm28645	1	31274892	31275455
Gm6489	1	31286945	31287640
Gm10307	1	31559540	31561400
Gm19680	1	31615149	31616661
Gm7910	1	31736057	31736891
Khdrbs2	1	32172714	32658568
Gm5415	1	32543686	32547294
Gm28624	1	33028160	33030290
Gm7114	1	33100907	33102695
Gm4785	1	33108905	33109655
Gm2987	1	33235939	33237631
Gm18799	1	33315670	33316582
Gm7933	1	33371331	33373585
Prim2	1	33453810	33669795
Gm29228	1	33482101	33482518
Gm17813	1	33657781	33658108
Rab23	1	33719887	33742564
Bag2	1	33745484	33757795
Zfp451	1	33761545	33814595
Gm15455	1	33836124	33838680
Bend6	1	33852052	33907816
Dst	1	33908225	34308661
Gm28631	1	33963352	33963685
Gm5266	1	34367371	34369003
Gm3052	1	34415050	34417986
Ccdc115	1	34436670	34439672
Imp4	1	34439851	34449356
Ptpn18	1	34459762	34475733
Prss39	1	34498410	34503063
Gm28416	1	34523716	34524007
Cfc1	1	34535648	34544313
Gm28419	1	34538086	34538560
Prss40	1	34543968	34560943
Amer3	1	34579657	34590944
Gm28418	1	34607297	34607719
Gm36984	1	34610572	34610806
Gm29730	1	34610908	34612303
AA619741	1	34635544	34636189
Arhgef4	1	34678188	34813309
Gm37224	1	34752775	34752922
Gm37845	1	34753123	34753477
Fam168b	1	34813219	34843065
Plekhb2	1	34849976	34879580
Gm19430	1	34928509	34930645
Gm37670	1	34969627	34969855
Gm8009	1	34970065	34970500
Gm38027	1	34985656	34985890
Gm8022	1	35958919	35959822
Hs6st1	1	36068400	36106446
Uggt1	1	36140027	36244720
Neurl3	1	36264597	36274679
Arid5a	1	36307733	36324029
Kansl3	1	36335730	36369181
Fer1l5	1	36372291	36422110
Lman2l	1	36419871	36445271
Cnnm4	1	36471620	36508764
Cnnm3	1	36511867	36528237
Ankrd23	1	36530188	36536883
Gm42417	1	36530193	36539429
Ankrd39	1	36537507	36547445
Sema4c	1	36548639	36558349
Fam178b	1	36562692	36683183
Gm6428	1	36601802	36602146
Cox5b	1	36691484	36693681
Actr1b	1	36698114	36714422
Zap70	1	36761798	36782818
Gm18828	1	36764863	36765874
Tmem131	1	36792191	36943666
Rpl12-ps1	1	36957930	36958427
Vwa3b	1	37026596	37187613
Cnga3	1	37214434	37263384
Inpp4a	1	37299865	37410736
Coa5	1	37417084	37430103
Unc50	1	37430139	37439124
Mgat4a	1	37439340	37541016
Gm43213	1	37487193	37488982
2010300C02Rik	1	37611677	37720085
Tsga10	1	37754776	37866429
Lipt1	1	37871738	37876228
Mitd1	1	37874801	37890411
Mrpl30	1	37890477	37898535
Lyg2	1	37905923	37916493
Lyg1	1	37946736	37957759
Txndc9	1	37985189	37997893
Eif5b	1	37998010	38055579
Rev1	1	38052786	38129801
Aff3	1	38177326	38664955
Gm34727	1	38487519	38488047
Gm38135	1	38722620	38723121
Lonrf2	1	38793645	38836711
Chst10	1	38863867	38898161
Gm6621	1	38907945	38908716
Nms	1	38939149	38950276
Pdcl3	1	38985608	38997238
Npas2	1	39193731	39363236
Gm20428	1	39276283	39276565
Gm3617	1	39314899	39315453
Rpl31	1	39367842	39371911
Tbc1d8	1	39371492	39478755
Cnot11	1	39534992	39546889
Rnf149	1	39551296	39577405
Gm5100	1	39597417	39598005
Creg2	1	39618406	39651474
Rfx8	1	39665301	39720997
Gm3646	1	39804148	39805332
Map4k4	1	39900913	40026310
Il1r2	1	40074079	40125231
Il1r1	1	40225080	40317257
Il1rl2	1	40324610	40367562
Gm17970	1	40353852	40354536
Il1rl1	1	40429570	40465415
Il18r1	1	40465552	40500854
Il18rap	1	40515362	40551705
Slc9a4	1	40580081	40630725
Slc9a2	1	40680574	40769273
Mfsd9	1	40772038	40790687
Tmem182	1	40805601	40856887
Gm5973	1	40863737	40864232
Gm5267	1	42103289	42104333
Gm8176	1	42179290	42180388
Pou3f3	1	42695768	42703176
Mrps9	1	42851233	42905683
Gpr45	1	42952872	43035456
Tgfbrap1	1	43047200	43098637
AI597479	1	43098710	43115947
Fhl2	1	43123074	43196984
Gm8210	1	43189156	43189638
Gm29610	1	43270683	43271135
Gm29041	1	43409584	43409963
Nck2	1	43444579	43570515
1500015O10Rik	1	43730602	43742578
Uxs1	1	43746966	43827800
Gm16103	1	43785910	43787188
Gm19587	1	43888051	43888595
Gm8241	1	43898294	43899109
Tpp2	1	43933647	44003000
Mettl21c	1	44009408	44020034
Gm15838	1	44018470	44018649
Gm8251	1	44055952	44061936
Tex30	1	44086613	44102441
Kdelc1	1	44106546	44118808
Bivm	1	44118957	44144770
Ercc5	1	44147744	44181260
Mettl21e	1	44204070	44218961
Gm15833	1	44212162	44213118
Gm5700	1	44330048	44331036
Txn-ps1	1	44463923	44464231
Gulp1	1	44551511	44796838
Gm16102	1	44644279	44644698
Gm3489	1	44839171	44839698
Gm19480	1	44873486	44874152
Gm3496	1	44924149	44924893
Gm5268	1	45178067	45179006
Col3a1	1	45311538	45349706
Col5a2	1	45374321	45503282
Gm8296	1	45513532	45514055
Gm7063	1	45519774	45520754
Gm8304	1	45602026	45602753
Gm8307	1	45768337	45769486
Wdr75	1	45795166	45823619
Gm28906	1	45833800	45836788
Gm5526	1	45857332	45857754
Gm5269	1	45889525	45890273
Gm18303	1	45905623	45906798
Slc40a1	1	45908068	45926523
Gm9496	1	45971182	45976975
Rpl23a-ps1	1	45981548	45982012
Gm3852	1	46011757	46012020
Stk-ps2	1	46020072	46030469
Gm18849	1	46056310	46058986
Dnah7b	1	46066315	46373546
Gm8326	1	46414502	46416932
Dnah7c	1	46425592	46807476
Slc39a10	1	46807544	46892852
Gm28527	1	46896583	46896879
Gm28825	1	47067788	47068025
Gm4852	1	47365644	47366372
Gm18117	1	47478868	47480198
Gm8337	1	47657693	47659630
Gm19206	1	47914989	47915815
Gm5974	1	48313866	48314851
Gm28830	1	48527639	48527851
Gm8354	1	48731579	48733090
Gm19124	1	48783663	48784593
Gm8357	1	48881713	48882723
Gm28740	1	49173160	49173374
Gm8367	1	49236252	49237244
Gm6757	1	49399024	49400729
Gm3605	1	49498553	49498992
Gm28388	1	49579150	49579586
Gm8384	1	50056782	50058490
Gm8391	1	50177566	50178291
Gm20118	1	50533030	50533191
Tmeff2	1	50900647	51187270
Cavin2	1	51289126	51302960
Gm5253	1	51317528	51318552
Nabp1	1	51465862	51478425
Myo1b	1	51749765	51916071
Gm8419	1	51938254	51938665
Gm8420	1	51940664	51941261
Stat4	1	51987148	52107189
Gm3940	1	52090635	52091066
Stat1	1	52119440	52161865
Gm18301	1	52134443	52135330
Gls	1	52163448	52233232
Gm5975	1	52287697	52289095
Nab1	1	52457294	52500679
Gm5976	1	52503234	52504229
Rps27a-ps1	1	52522239	52522701
Gm5527	1	52584518	52585159
Nemp2	1	52630703	52651919
Mfsd6	1	52656286	52727462
Gm28650	1	52756719	52757129
Inpp1	1	52785427	52817688
Hibch	1	52844929	52920986
Gm16107	1	52873137	52873998
1700019D03Rik	1	52922324	53020179
Mstn	1	53061640	53068079
1700019A02Rik	1	53158577	53187636
Pms1	1	53189187	53297018
Ormdl1	1	53297095	53310309
Gm28778	1	53297111	53318035
Osgepl1	1	53313624	53326343
Gm28551	1	53325507	53352667
Gm18800	1	53326206	53342186
Asnsd1	1	53344617	53352752
Gm28779	1	53362149	53362471
Gm6799	1	53363114	53363686
Gm6801	1	53390415	53392585
Dnah7a	1	53397006	53706784
Stk17b	1	53755506	53785224
Hecw2	1	53806876	54195168
Ccdc150	1	54250683	54368727
Gtf3c3	1	54396004	54438971
Pgap1	1	54472994	54557684
Gm19637	1	54566703	54567281
Ankrd44	1	54645340	54926387
Sf3b1	1	54985169	55027481
Coq10b	1	55052770	55072702
Gm17971	1	55066264	55067069
Hspd1	1	55077835	55088243
Hspe1	1	55088132	55091307
Gm5147	1	55120080	55120873
Gm16581	1	55127297	55128287
Mob4	1	55131231	55154899
Gm6822	1	55160747	55161053
Rftn2	1	55170159	55226782
Mars2	1	55237177	55248470
Boll	1	55248658	55363469
Gm8292	1	55335401	55335796
Gm29138	1	55370016	55370363
Gm8531	1	55381195	55382087
Plcl1	1	55405921	55754285
Gm6644	1	55444074	55445024
Gm28900	1	56451407	56451562
Hsfy2	1	56636044	56637435
Satb2	1	56793981	56978650
Gm5254	1	57291425	57292401
1700066M21Rik	1	57377620	57385423
Tyw5	1	57388237	57407101
Maip1	1	57406328	57417953
Gm8581	1	57518523	57519412
Gm17929	1	57561298	57564051
Spats2l	1	57774162	57948394
Kctd18	1	57955101	58018956
Sgo2a	1	57995971	58025899
Aox1	1	58029931	58106413
Aox3	1	58113130	58200698
Aox4	1	58210397	58268597
Aox2	1	58278326	58380259
Bzw1	1	58392898	58407353
Clk1	1	58410189	58424066
Ppil3	1	58430994	58445486
Nif3l1	1	58445151	58481816
Orc2	1	58462771	58505109
Fam126b	1	58522806	58586323
Ndufb3	1	58586384	58595964
Gm29389	1	58625214	58625565
Gm18802	1	58630375	58637344
Cbx3-ps7	1	58646688	58647239
Als2cr12	1	58646903	58695989
Gm20257	1	58652641	58655831
Gm28803	1	58702309	58703986
Cflar	1	58711508	58758884
Gm3841	1	58785209	58785659
Casp8	1	58795374	58847503
Gm28802	1	58850085	58892792
Trak2	1	58900449	58973430
Stradb	1	58973522	58995715
C2cd6	1	59050506	59094900
Tmem237	1	59100590	59120408
Mpp4	1	59120935	59163389
Gm19125	1	59155607	59156989
Als2	1	59162926	59237231
Cdk15	1	59256906	59352993
Fzd7	1	59482424	59486955
Gm973	1	59516264	59636417
Sumo1	1	59586558	59670834
Gm29596	1	59673241	59673625
Nop58	1	59684971	59719044
Bmpr2	1	59763400	59879014
Fam117b	1	59913006	59985346
Gm18829	1	59950403	59952464
Ica1l	1	59982490	60043184
Wdr12	1	60069785	60098645
Carf	1	60098247	60153953
Gm15464	1	60117255	60117685
Nbeal1	1	60180599	60338328
Gm29332	1	60267402	60267628
Cyp20a1	1	60343323	60388060
Abi2	1	60409619	60481158
Raph1	1	60482292	60567104
Gm11575	1	60522839	60523066
Gm11576	1	60537020	60537436
Gm11578	1	60592251	60592709
Gm11577	1	60700872	60701937
Eif4a-ps4	1	60703932	60705149
Cd28	1	60716800	60773359
Gm11609	1	60792490	60793832
Gm11581	1	60809116	60809942
Ctla4	1	60887000	60915832
Rpl18-ps1	1	60900898	60901422
Gm11582	1	60948230	60948465
Icos	1	60977927	61000320
Rpl17-ps1	1	61075674	61076225
Gm11590	1	61121378	61124004
Gm11591	1	61196541	61197242
Gm28094	1	61548122	61548511
Pard3b	1	61638824	62642284
Gm29640	1	61980930	61981207
Gm29641	1	62095081	62095339
Gm11600	1	62656695	62657788
Gm11599	1	62660839	62661716
Nrp2	1	62703285	62818695
Ino80d	1	62958418	63114667
Rps13-ps7	1	63038214	63038581
Rps27-ps1	1	63073774	63074019
Ndufs1	1	63143596	63176833
Eef1b2	1	63176825	63180486
Gpr1	1	63182691	63214543
Zdbf2	1	63273265	63314576
Gm11606	1	63357434	63358050
Gm11605	1	63364720	63365365
Adam23	1	63445891	63596276
Dytn	1	63622851	63686927
Gm12748	1	63671468	63671971
Mdh1b	1	63698819	63730318
Fastkd2	1	63730614	63754655
4933402D24Rik	1	63754907	63769267
Gm13751	1	63844827	63845578
Gm13754	1	63917848	63935932
Klf7	1	64029447	64122282
Gm13750	1	64150201	64150665
Gm28980	1	64454359	64454577
Creb1	1	64532645	64604548
Mettl21a	1	64606473	64617242
Ccnyl1	1	64690455	64725644
Fzd5	1	64730558	64737751
Plekhm3	1	64785983	64956824
Rpl31-ps24	1	64934402	64934780
Rpl10a-ps1	1	64993951	64994604
Akr1cl	1	65012689	65032759
Gm8550	1	65028080	65028732
Cryge	1	65048554	65051149
Crygd	1	65061872	65063452
Crygc	1	65071525	65073689
Crygb	1	65080219	65082288
Gm7329	1	65095227	65095436
Cryga	1	65100389	65103373
Gm28845	1	65100619	65119558
D630023F18Rik	1	65105285	65123214
Idh1	1	65158616	65186500
Pikfyve	1	65186683	65278695
Pth2r	1	65282056	65389244
Gm28927	1	65420850	65421121
Gm28926	1	65421124	65421803
Gm28925	1	65421770	65421937
Gm28923	1	65438664	65438985
Gm28922	1	65470201	65470508
Gm28728	1	65523671	65524075
Gm5255	1	65550464	65551237
Gm8805	1	65552682	65552994
Crygf	1	65926520	65928307
Gm8809	1	66032183	66032925
Gm15659	1	66033085	66033425
Gm8812	1	66062965	66063376
Map2	1	66175273	66442583
Unc80	1	66468367	66699148
Rpe	1	66700831	66719805
Kansl1l	1	66719248	66817562
Gm15789	1	66783913	66786445
Acadl	1	66830839	66863277
Gm15793	1	66849108	66849602
Myl1	1	66924295	66945404
Rpl31-ps14	1	66948563	66948940
Gm15826	1	66951829	66953469
Lancl1	1	67000517	67038872
Cps1	1	67123026	67231259
Kif22-ps	1	67585053	67587036
Erbb4	1	68032186	69108059
Gm15670	1	68293280	68293726
Gm8840	1	69130914	69131299
Pced1c-ps	1	69377321	69378071
Ikzf2	1	69531214	69687245
Spag16	1	69826970	70725132
Gm28580	1	70067968	70068055
Vwc2l	1	70725715	70885397
Bard1	1	71027498	71103146
Gm16236	1	71039652	71040030
Gm8870	1	71155246	71156020
Abca12	1	71242276	71414910
Gm6947	1	71493737	71493814
Atic	1	71557150	71579631
Fn1	1	71585520	71653200
Gm5829	1	71709705	71710055
Gm5256	1	71714048	71714924
Gm5528	1	72004288	72004767
Gm8885	1	72087857	72088454
Mreg	1	72159442	72212307
Pecr	1	72259167	72284314
Tmem169	1	72284369	72303104
Xrcc5	1	72307421	72394952
March4	1	72427112	72536930
Gm15843	1	72459499	72460027
Smarcal1	1	72583251	72633134
Ankar	1	72642980	72700579
Rpl37a	1	72711290	72713813
Igfbp2	1	72824503	72852474
Igfbp5	1	72857932	72874884
Tnp1	1	73015074	73015909
Gm29184	1	73311717	73312050
Gm9553	1	73512046	73513041
Tns1	1	73910231	74124449
Rufy4	1	74125541	74148223
Cxcr2	1	74153989	74161246
Cxcr1	1	74191785	74194631
Arpc2	1	74236084	74268209
Gpbar1	1	74278550	74279624
Aamp	1	74279840	74284738
Pnkd	1	74284930	74353694
Tmbim1	1	74288247	74305622
Catip	1	74362108	74369321
Slc11a1	1	74375195	74386062
Ctdsp1	1	74391509	74397285
Vil1	1	74409376	74435559
Usp37	1	74435511	74544284
Cnot9	1	74506058	74530842
Plcd4	1	74542888	74567794
Zfp142	1	74565127	74588246
Bcs1l	1	74588289	74592443
Rnf25	1	74593748	74601397
Stk36	1	74601445	74636894
Ttll4	1	74661745	74703730
Cyp27a1	1	74713574	74737892
Prkag3	1	74738922	74749221
Wnt6	1	74771892	74785322
Wnt10a	1	74791516	74804179
Cdk5r2	1	74854934	74857732
Fev	1	74881509	74885419
Cryba2	1	74889934	74893143
Cfap65	1	74902071	74935599
Ihh	1	74945315	74951672
Nhej1	1	74967139	75125200
Slc23a3	1	75125541	75133890
Cnppd1	1	75134554	75142711
Retreg2	1	75142778	75147913
Zfand2b	1	75168646	75171629
Abcb6	1	75171717	75180392
Atg9a	1	75180860	75192196
Ankzf1	1	75192151	75199387
Glb1l	1	75198236	75210813
Stk16	1	75210838	75215606
Tuba4a	1	75214228	75219865
A630095N17Rik	1	75220095	75232102
Dnajb2	1	75236406	75245692
Ptprn	1	75247027	75264502
Resp18	1	75272199	75278415
Dnpep	1	75307896	75317990
Des	1	75360329	75368579
Speg	1	75375297	75432320
Gmppa	1	75435930	75443179
Asic4	1	75450436	75474343
Chpf	1	75474569	75479307
Obsl1	1	75479310	75506452
Tmem198	1	75479532	75485705
Inha	1	75507077	75510366
Gm15181	1	75514107	75514283
Stk11ip	1	75521529	75537335
Gm15183	1	75542211	75542558
Slc4a3	1	75546266	75562172
Gm15180	1	75568083	75568574
Gm15182	1	75624654	75626329
Gm5257	1	75636390	75637179
Gm29068	1	76110181	76110580
Epha4	1	77367185	77515088
Gm28385	1	77570672	77570963
Pax3	1	78101267	78197134
Sgpp2	1	78310345	78420289
Farsb	1	78417975	78488897
Gm28995	1	78433352	78433612
BC035947	1	78497026	78512158
Mogat1	1	78510991	78538173
Acsl3	1	78657825	78707743
Utp14b	1	78658038	78671512
Gm6159	1	78783136	78784859
Kcne4	1	78816758	78820028
Gm5830	1	78967637	78968079
Scg2	1	79434669	79440120
Gm19027	1	79505803	79507157
Ap1s3	1	79606876	79671972
Wdfy1	1	79702262	79776143
Mrpl44	1	79776018	79781445
Serpine2	1	79794197	79861180
Gm5529	1	79922536	79923426
Gm28071	1	79957580	79958057
Gm28058	1	80098622	80098885
Fam124b	1	80198706	80218473
Cul3	1	80264923	80340480
Gm6189	1	80383104	80385185
Dock10	1	80501073	80758527
Gm29124	1	80897654	80898105
Gm28066	1	80949426	80949897
Nyap2	1	81076950	81341764
Gm6198	1	81554157	81557483
Gm5530	1	81741985	81742969
Gm7516	1	81797241	81797946
Irs1	1	82233101	82291416
Gm9747	1	82233112	82235933
Rhbdd1	1	82316452	82445366
Col4a4	1	82448423	82586849
Col4a3	1	82586921	82722059
Mff	1	82724890	82752394
Tm4sf20	1	82756649	82768461
Gm19257	1	82777028	82777210
Gm17764	1	82822471	82822861
Agfg1	1	82839483	82901182
Gm7553	1	83003482	83004907
Slc19a3	1	83012523	83038448
Gm7539	1	83015393	83016022
Krtap28-13	1	83060930	83061921
Gm29518	1	83067102	83067473
Ccl20	1	83116766	83119167
Gm29519	1	83157984	83159017
Daw1	1	83159752	83210574
Gm6244	1	83212044	83212884
Sphkap	1	83254139	83408200
Gm6374	1	83314513	83315300
Pid1	1	84036296	84364180
Gm18304	1	84168188	84168733
Dner	1	84369839	84696221
Trip12	1	84721189	84840516
Fbxo36	1	84839841	84900487
Slc16a14	1	84905898	84935134
Gm15433	1	84963669	84964559
Gm29284	1	84990638	84993032
C130026I21Rik	1	84992690	85270566
Rpl19-ps1	1	85012114	85012704
Gm7582	1	85027954	85041958
Gm2389	1	85061154	85062642
Gm18342	1	85067394	85080236
A530032D15Rik	1	85083069	85109853
Gm10553	1	85100164	85100535
Gm16038	1	85115319	85117237
Gm2619	1	85156809	85327306
Gm6264	1	85159764	85194260
Gm7609	1	85199613	85213786
Gm16026	1	85266698	85285491
Gm7281	1	85332716	85342086
Gm2666	1	85484252	85485142
Gm2427	1	85501090	85514604
Gm7592	1	85526690	85550577
G530012D18Rik	1	85575676	85577295
Sp110	1	85576899	85598817
Sp140	1	85600378	85645037
Sp100	1	85649988	85709998
A630001G21Rik	1	85717083	85778643
Cab39	1	85793441	85851576
Itm2c	1	85894281	85908675
4933407L21Rik	1	85928483	85940624
Gpr55	1	85938318	85961007
Gm18180	1	86014403	86015886
Spata3	1	86016816	86029958
2810459M11Rik	1	86045863	86055456
Psmd1	1	86064387	86139151
Htr2b	1	86099026	86111970
Gm21972	1	86133637	86162788
Armc9	1	86154780	86278284
B3gnt7	1	86302832	86307305
Gm5258	1	86323267	86323593
Gm28627	1	86328039	86328873
Ncl	1	86344719	86359400
Nmur1	1	86386303	86426228
Tex44	1	86426329	86428052
Rpl30-ps6	1	86473659	86474006
Ptma	1	86526726	86530712
Pde6d	1	86542994	86582629
Cops7b	1	86582904	86609375
Nppc	1	86666291	86670571
Dis3l2	1	86703808	87050095
Gm29097	1	86764944	86765365
Gm6136	1	86908793	86909683
Akp-ps1	1	87067672	87071098
Alppl2	1	87086694	87089928
Alpi	1	87098002	87101606
Gm29372	1	87116321	87117158
Akp3	1	87124973	87127912
Ecel1	1	87147655	87156521
Prss56	1	87183313	87188405
Chrnd	1	87190607	87200070
Chrng	1	87204657	87212694
Eif4e2	1	87213914	87240488
Efhd1	1	87264363	87310839
Gigyf2	1	87326998	87450796
Kcnj13	1	87386363	87394729
3110079O15Rik	1	87470271	87475482
Ngef	1	87476834	87573870
Neu2	1	87509889	87597845
Gm17181	1	87514175	87514297
Gm6153	1	87543635	87544692
Inpp5d	1	87620312	87720507
Atg16l1	1	87755870	87792428
Sag	1	87803680	87845158
Dgkd	1	87853287	87945180
Usp40	1	87945119	88008551
Gm5832	1	88022381	88023962
Gm15375	1	88025211	88026059
Ugt1a10	1	88055388	88219004
Ugt1a9	1	88070800	88218997
Ugt1a8	1	88087813	88219004
Ugt1a7c	1	88095062	88220002
Gm15373	1	88097918	88098131
Ugt1a6b	1	88103252	88219003
Gm15372	1	88126776	88127609
Gm15370	1	88129581	88129833
Ugt1a6a	1	88134809	88218997
Gm15369	1	88146376	88146769
Gm15374	1	88151038	88151881
Gm15371	1	88153788	88154571
